Timestamp,Demand,Price,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2024-07-05 16:00:00,0.0035,24.5,14.83,9.12,11.975,7.2475,68.635,1.1975,99.7525,0.845,42
2024-07-05 17:00:00,0.0044,26.48,13.97,9.7775,11.875,7.57,75.7925,1.3875,99.7575,1.1725,95.875
2024-07-05 18:00:00,1.5129,26.17,13.15,10.3975,11.7775,7.8875,83.23,1.116,99.7475,1.635,103.6
2024-07-05 19:00:00,2.5978,21.35,12.6925,10.6825,11.6875,8.0425,87.415,0.9785,99.7425,1.8825,103.75
2024-07-05 20:00:00,3.0531,20.68,12.445,10.755,11.6,8.0825,89.2825,1.479,99.7475,2.1025,105.9
2024-07-05 21:00:00,2.8695,19.93,12.2775,10.7775,11.5275,8.095,90.4075,2.9135,99.7375,2.3525,113.5
2024-07-05 22:00:00,3.7323,17.56,12.15,10.81,11.48,8.115,91.38,3.131,99.7225,2.5275,121.55
2024-07-05 23:00:00,0,18.76,12.03,10.84,11.435,8.1325,92.265,2.241,99.685,2.415,121.1
2024-07-06 00:00:00,0,17.12,11.915,10.81,11.3625,8.125,92.815,1.621,99.62,2.205,109.625
2024-07-06 01:00:00,0,18.37,11.8175,10.6875,11.2525,8.065,92.6575,1.7665,99.54,2.4025,89.725
2024-07-06 02:00:00,0,15.01,11.7325,10.5975,11.165,8.0225,92.63,2.5335,99.475,3.0225,74.9
2024-07-06 03:00:00,0,10.11,11.6825,10.65,11.165,8.0475,93.2075,3.5115,99.46,3.65,69.25
2024-07-06 04:00:00,0,9.43,11.6925,10.7625,11.225,8.1125,93.9,4.235,99.4625,4.1225,66.475
2024-07-06 05:00:00,1.5444,10.5,11.71,10.8325,11.275,8.15,94.2325,4.485,99.475,4.275,60.425
2024-07-06 06:00:00,1.7681,14.83,11.7425,10.8175,11.28,8.1375,93.9075,4.49,99.4975,4.2975,48.125
2024-07-06 07:00:00,1.5847,16.08,11.7475,10.7075,11.2275,8.0775,93.215,4.4865,99.525,4.535,31.05
2024-07-06 08:00:00,2.301,17.8,11.7625,10.505,11.135,7.9675,91.8875,4.625,99.5425,5.06,15.375
2024-07-06 09:00:00,2.2557,15.53,11.86,10.1725,11.02,7.785,89.22,2.87,99.5525,5.5875,5.275
2024-07-06 10:00:00,1.5445,10.88,11.9925,9.775,10.8825,7.5825,86.16,1.7885,99.5625,5.8175,0.675
2024-07-06 11:00:00,0.7856,6.54,12.1775,9.5125,10.8425,7.45,83.645,1.316,99.5725,5.73,358.4
2024-07-06 12:00:00,0.7,2.63,12.3975,9.3975,10.9,7.3875,81.7625,1.2615,99.585,5.39,356.7
2024-07-06 13:00:00,1.6655,1.17,12.565,9.4,10.98,7.385,80.8525,1.8585,99.6,5.025,354.35
2024-07-06 14:00:00,1.5072,0,12.64,9.4325,11.04,7.4,80.625,2.2925,99.6075,4.775,350.875
2024-07-06 15:00:00,1.6045,0.43,12.63,9.44,11.035,7.4025,80.7225,1.6825,99.6325,4.565,347.275
2024-07-06 16:00:00,1.4992,5.83,12.5725,9.4525,11.0125,7.415,81.1775,0.9625,99.6475,4.39,344.3
2024-07-06 17:00:00,1.803,8.43,12.44,9.5025,10.97,7.435,82.1325,0.6815,99.6775,4.2,342.125
2024-07-06 18:00:00,0.929,13.1,12.215,9.5325,10.87,7.445,83.495,0.624,99.71,3.95,338.65
2024-07-06 19:00:00,1.7512,14.74,11.8925,9.4975,10.695,7.4225,85.0675,0.9935,99.7525,3.8425,332.75
2024-07-06 20:00:00,1.4757,16.46,11.5275,9.465,10.495,7.4025,86.955,2.626,99.7975,3.8925,326.25
2024-07-06 21:00:00,1.4618,17.18,11.2725,9.4375,10.35,7.3875,88.28,5.9975,99.8275,4.0125,319.275
2024-07-06 22:00:00,1.5562,16.59,11.1275,9.2525,10.1875,7.2925,88.025,7.7275,99.8575,4.305,313.975
2024-07-06 23:00:00,0.7163,12.22,11.02,9.035,10.0325,7.1875,87.4075,7.0975,99.885,4.4525,309.8
2024-07-07 00:00:00,0,9.66,10.99,8.8825,9.94,7.11,86.6525,6.1035,99.9025,4.4975,305.425
2024-07-07 01:00:00,0,9.51,10.9875,8.8475,9.9175,7.09,86.4375,4.701,99.9125,4.4925,301.05
2024-07-07 02:00:00,0,8.86,10.9725,8.9175,9.945,7.1275,86.9875,3.185,99.925,4.3975,296.625
2024-07-07 03:00:00,0,7.14,10.97,8.9975,9.985,7.1625,87.4425,1.7715,99.9475,4.36,293.3
2024-07-07 04:00:00,0,8.29,11.0825,9.1,10.095,7.21,87.3925,0.825,99.9775,4.385,291.9
2024-07-07 05:00:00,1.3899,8.29,11.2925,9.15,10.2225,7.235,86.51,0.379,100.01,4.4675,291.525
2024-07-07 06:00:00,1.5598,10.32,11.5375,9.0875,10.315,7.2025,84.78,0.1465,100.0525,4.4325,292.2
2024-07-07 07:00:00,1.5196,12.56,11.9075,9.05,10.475,7.1775,82.48,0.085,100.1,4.0225,291.675
2024-07-07 08:00:00,1.4635,13.52,12.3175,9.33,10.825,7.31,81.7925,0.07,100.1425,3.0675,287.925
2024-07-07 09:00:00,1.5152,17.89,12.6675,9.6,11.1375,7.445,81.45,0.0725,100.19,2.2525,276.975
2024-07-07 10:00:00,1.5675,19.46,13.005,9.475,11.24,7.38,79,0.0875,100.2275,1.9525,258.15
2024-07-07 11:00:00,0.7618,18.73,13.2675,9.38,11.3225,7.3275,77.125,0.1325,100.2575,1.84,235.4
2024-07-07 12:00:00,0.734,19.14,13.37,9.46,11.4125,7.3725,77.1025,0.264,100.2875,1.9075,211.4
2024-07-07 13:00:00,1.5231,17.8,13.32,9.65,11.49,7.46,78.2975,0.5225,100.32,2.22,190.175
2024-07-07 14:00:00,1.4687,13.95,13.2225,9.8275,11.5275,7.5475,79.745,0.804,100.36,2.6725,175.825
2024-07-07 15:00:00,1.5394,15.2,13.0525,10.07,11.5575,7.6675,81.9525,1.19,100.4,3.1375,168.925
2024-07-07 16:00:00,1.5045,21.94,12.8175,10.3575,11.5875,7.82,84.9125,1.681,100.44,3.4875,165.25
2024-07-07 17:00:00,0.7608,22.75,12.58,10.67,11.625,7.98,88.0325,1.6615,100.4825,3.6475,162.4
2024-07-07 18:00:00,0.649,23.33,12.405,10.9725,11.6875,8.1325,90.78,1.1385,100.53,3.54,160.225
2024-07-07 19:00:00,1.4794,20.66,12.3075,11.1925,11.745,8.25,92.715,0.7675,100.575,3.2275,158.575
2024-07-07 20:00:00,1.4879,20.42,12.2125,11.2975,11.7525,8.3125,94.0475,0.5275,100.6275,2.8225,156.75
2024-07-07 21:00:00,1.7704,20.3,12.1075,11.315,11.715,8.3175,94.7875,0.6965,100.655,2.415,156.225
2024-07-07 22:00:00,2.2403,18.94,12.025,11.3,11.6625,8.31,95.24,0.766,100.6775,1.9175,157.8
2024-07-07 23:00:00,0.8925,16.65,11.9825,11.305,11.6425,8.31,95.53,0.961,100.7075,1.3025,158.725
2024-07-08 00:00:00,0,16.5,11.995,11.305,11.6475,8.3025,95.39,1.2525,100.735,0.7225,135
2024-07-08 01:00:00,0,16.01,11.97,11.2225,11.6,8.26,95.0875,1.314,100.7575,0.56,65.8
2024-07-08 02:00:00,0,15.88,11.8275,11.0725,11.45,8.1775,95.0575,1.285,100.7875,1.27,21.85
2024-07-08 03:00:00,0,15.9,11.7875,10.975,11.3825,8.1175,94.645,1.4565,100.82,2.12,15.5
2024-07-08 04:00:00,0,15.53,11.935,11.055,11.4975,8.1575,94.2275,1.2525,100.8625,2.695,13.6
2024-07-08 05:00:00,1.4071,17.23,12.1775,11.185,11.6775,8.2225,93.515,1.405,100.915,2.9775,12.375
2024-07-08 06:00:00,1.5383,18.99,12.3875,11.28,11.835,8.2675,92.7925,2.021,100.9725,2.8675,13.775
2024-07-08 07:00:00,1.4785,19.84,12.65,11.3225,11.99,8.2825,91.4125,2.2675,101.0225,2.495,20.1
2024-07-08 08:00:00,1.4859,19.35,12.8775,11.26,12.0675,8.2525,89.78,1.225,101.07,2.265,28.05
2024-07-08 09:00:00,1.4877,17.71,13.0525,11.2225,12.135,8.225,88.4975,0.8235,101.11,2.1175,36.95
2024-07-08 10:00:00,1.4828,16.34,13.1725,11.1925,12.185,8.205,87.6275,0.91,101.1525,1.95,45.625
2024-07-08 11:00:00,0,18.01,13.255,11.1525,12.2,8.18,86.9275,0.6425,101.1975,1.8225,54.875
2024-07-08 12:00:00,0.7,18.62,13.31,11.075,12.1925,8.135,86.1725,0.35,101.23,1.8375,65.525
2024-07-08 13:00:00,1.5402,17.53,13.33,10.9825,12.155,8.08,85.5075,0.249,101.2675,2.0075,76.775
2024-07-08 14:00:00,1.5445,16.52,13.285,10.9225,12.1,8.045,85.4175,0.2015,101.2975,2.205,85.85
2024-07-08 15:00:00,1.4285,16.64,13.2275,10.89,12.0575,8.025,85.5525,0.145,101.3275,2.2825,91.1
2024-07-08 16:00:00,1.5355,23.06,13.1675,10.8575,12.0075,8.0075,85.725,0.089,101.355,2.32,91.25
2024-07-08 17:00:00,0,26.29,13.0625,10.835,11.945,7.9925,86.1775,0.0485,101.3775,2.495,88.3
2024-07-08 18:00:00,1.243,27.57,12.895,10.7775,11.835,7.9625,86.83,0.029,101.4075,2.88,85.825
2024-07-08 19:00:00,1.8523,24.18,12.6475,10.7575,11.7,7.9475,88.1275,0.0215,101.4475,3.2825,84.95
2024-07-08 20:00:00,1.5434,22.5,12.3375,10.83,11.5875,7.98,90.3575,0.011,101.51,3.3,86.65
2024-07-08 21:00:00,1.6389,20.63,12.1,10.92,11.51,8.025,92.33,0.0165,101.545,3.2125,90.075
2024-07-08 22:00:00,2.1619,17.45,11.915,11.0375,11.475,8.085,94.16,0.0365,101.5575,3.0725,91.85
2024-07-08 23:00:00,1.0561,18.1,11.8,11.125,11.46,8.135,95.4475,0.094,101.545,2.8575,91.825
2024-07-09 00:00:00,0,18.23,11.7675,11.145,11.46,8.1525,95.8425,0.121,101.5275,2.7075,91.95
2024-07-09 01:00:00,0,16.66,11.755,11.1625,11.4575,8.1625,96.0275,0.1235,101.515,2.65,94.65
2024-07-09 02:00:00,0,16.39,11.745,11.1625,11.45,8.165,96.11,0.109,101.5025,2.7,97.425
2024-07-09 03:00:00,0,15.41,11.7925,11.1625,11.4775,8.1625,95.785,0.08,101.5125,2.82,97
2024-07-09 04:00:00,0,12.71,11.9675,11.26,11.6125,8.215,95.3075,0.0965,101.52,3.11,88.9
2024-07-09 05:00:00,1.1788,12.55,12.2475,11.3625,11.8025,8.2675,94.1625,0.09,101.5225,3.5525,81.7
2024-07-09 06:00:00,1.549,14.6,12.44,11.3475,11.8975,8.26,92.9025,0.0475,101.53,3.9525,79.55
2024-07-09 07:00:00,1.483,16.55,12.6325,11.16,11.8975,8.155,90.57,0.009,101.5275,4.1875,81.8
2024-07-09 08:00:00,1.507,15.97,12.81,11.03,11.9225,8.09,88.8,0.0065,101.515,4.3625,83.375
2024-07-09 09:00:00,1.5408,17.24,13.0025,10.895,11.945,8.0225,86.94,0.01,101.49,4.53,81.75
2024-07-09 10:00:00,1.395,17.04,13.1525,10.8775,12.015,8.0125,85.9525,0.011,101.455,4.865,77.85
2024-07-09 11:00:00,0,17.64,13.24,10.995,12.1175,8.07,86.05,0.0265,101.43,5.385,73.95
2024-07-09 12:00:00,0.716,18.59,13.3175,11.15,12.2325,8.16,86.5325,0.099,101.395,5.9325,71.6
2024-07-09 13:00:00,2.5307,17.88,13.3875,11.3725,12.3775,8.29,87.4875,0.3465,101.3775,6.32,71.475
2024-07-09 14:00:00,3.3272,17.22,13.43,11.665,12.5525,8.4525,88.935,0.959,101.3575,6.5075,71.675
2024-07-09 15:00:00,1.0406,16.32,13.3775,11.9525,12.67,8.62,90.9575,1.7675,101.3025,6.665,69.825
2024-07-09 16:00:00,0,21.98,13.275,12.1125,12.6975,8.725,92.6125,3.1225,101.24,6.8675,66.325
2024-07-09 17:00:00,0,24.44,13.1225,11.93,12.525,8.62,92.3775,6.5175,101.2,7.2,63.1
2024-07-09 18:00:00,0.82,25.01,12.94,11.63,12.2825,8.4425,91.545,9.0115,101.16,7.7675,59.95
2024-07-09 19:00:00,1.7239,20.61,12.8025,11.6525,12.23,8.465,92.57,10.729,101.115,8.465,54.5
2024-07-09 20:00:00,1.9821,19.38,12.73,11.72,12.22,8.51,93.455,13.1125,101.055,9.1875,49.675
2024-07-09 21:00:00,2.6942,17.17,12.655,11.725,12.185,8.515,93.8975,15.89,100.9875,10.0225,47.375
2024-07-09 22:00:00,0,16.11,12.6025,11.745,12.17,8.535,94.36,17.6185,100.8975,10.525,45.7
2024-07-09 23:00:00,0,16.36,12.5725,11.7825,12.1775,8.565,94.7875,15.979,100.8025,10.5625,43.5
2024-07-10 00:00:00,0,14.21,12.5525,11.865,12.2075,8.6225,95.45,12.49,100.6975,10.035,38.85
2024-07-10 01:00:00,0,12.51,12.5675,11.92,12.24,8.665,95.7375,9.7165,100.6075,9.1525,32.825
2024-07-10 02:00:00,0,12.16,12.6,11.96,12.28,8.6875,95.7025,7.369,100.525,8.4075,27.925
2024-07-10 03:00:00,0,11.26,12.6375,11.99,12.3125,8.7125,95.68,6.824,100.4675,7.5975,21.075
2024-07-10 04:00:00,0,11.62,12.6675,11.9925,12.3275,8.7225,95.56,8.224,100.42,7.005,13.7
2024-07-10 05:00:00,0.6972,12.9,12.715,12.01,12.365,8.735,95.3625,10.225,100.3825,6.77,7.575
2024-07-10 06:00:00,1.4701,14.89,12.8075,12.0625,12.43,8.765,95.085,11.6615,100.355,6.7375,5.8
2024-07-10 07:00:00,1.3956,18.48,12.885,12.1525,12.515,8.82,95.17,11.8525,100.3375,6.755,3.8
2024-07-10 08:00:00,1.4501,19.27,12.995,12.2525,12.6225,8.87,95.0175,13.735,100.3325,6.755,2.525
2024-07-10 09:00:00,1.6568,19.5,13.1275,12.3775,12.75,8.945,95.0025,17.905,100.345,6.53,3.075
2024-07-10 10:00:00,1.4714,16.31,13.235,12.475,12.86,9,94.935,21.185,100.365,6.53,2.75
2024-07-10 11:00:00,1.3403,15.87,13.3125,12.52,12.92,9.03,94.79,19.406,100.385,6.635,2.4
2024-07-10 12:00:00,0.652,14.87,13.305,12.5075,12.905,9.02,94.755,14.4835,100.4075,7.115,179.025
2024-07-10 13:00:00,1.3501,12.51,13.24,12.4325,12.8325,8.97,94.6625,9.845,100.44,7.81,352.075
2024-07-10 14:00:00,1.4351,11.78,13.1525,12.2825,12.7175,8.8875,94.3725,6.834,100.4825,8.5425,346.775
2024-07-10 15:00:00,1.613,12.45,13.04,12.1275,12.585,8.79,94.08,5.89,100.5375,9.0625,341.95
2024-07-10 16:00:00,1.5528,20.55,12.9025,11.9425,12.4275,8.6675,93.68,6.6115,100.61,9.5075,338.775
2024-07-10 17:00:00,1.8839,21.09,12.7075,11.7025,12.2075,8.53,93.465,7.851,100.6925,9.8225,336.25
2024-07-10 18:00:00,0.672,23.25,12.5,11.435,11.9625,8.3725,93.0925,8.1475,100.785,10.16,334.125
2024-07-10 19:00:00,1.6939,19.04,12.295,11.1875,11.7375,8.2275,92.8175,6.78,100.88,10.385,333.4
2024-07-10 20:00:00,1.8831,18.78,12.0975,10.9925,11.545,8.11,92.7625,5.0315,100.9525,10.1575,332.65
2024-07-10 21:00:00,1.8465,19.62,11.9825,10.8675,11.425,8.0425,92.74,3.535,101,9.7975,332.25
2024-07-10 22:00:00,2.0604,18.02,11.92,10.8225,11.3725,8.015,92.84,2.6675,101.0375,9.5125,332.1
2024-07-10 23:00:00,1.5983,17.86,11.8775,10.7975,11.3425,7.9975,92.925,2.285,101.0675,9.3975,330.825
2024-07-11 00:00:00,0,15.47,11.83,10.785,11.3125,7.9875,93.1275,1.949,101.095,9.3575,329.55
2024-07-11 01:00:00,0,15.02,11.795,10.755,11.28,7.9725,93.1875,1.5315,101.115,9.2025,328.925
2024-07-11 02:00:00,0,15.11,11.7775,10.7,11.2425,7.9425,92.9675,1.216,101.14,9.0125,328.075
2024-07-11 03:00:00,0,14.61,11.78,10.66,11.22,7.915,92.675,1.04,101.185,9.005,327
2024-07-11 04:00:00,0,15.06,11.8325,10.6125,11.2225,7.89,92.12,1.1415,101.2425,9.2125,327.275
2024-07-11 05:00:00,1.3063,15.31,11.9125,10.515,11.215,7.8325,91.02,1.439,101.295,9.535,329.55
2024-07-11 06:00:00,1.4672,17.61,11.9375,10.315,11.13,7.7175,89.5875,2.0035,101.3525,9.9675,331.575
2024-07-11 07:00:00,1.5039,18.83,11.885,10.065,10.975,7.59,88.46,2.485,101.4025,10.3675,332.65
2024-07-11 08:00:00,1.5034,17.75,11.8625,9.835,10.85,7.4675,87.2175,2.066,101.455,10.53,332.65
2024-07-11 09:00:00,1.4513,17,11.98,9.5825,10.785,7.34,85.1225,1.1985,101.51,10.545,333.35
2024-07-11 10:00:00,1.4821,15.02,12.1825,9.375,10.78,7.2325,82.795,0.884,101.5475,10.3725,334.25
2024-07-11 11:00:00,0.8543,16.49,12.39,9.23,10.8125,7.16,80.8875,0.876,101.58,10.225,334.9
2024-07-11 12:00:00,0.715,15.97,12.575,9.0575,10.8125,7.075,78.99,0.776,101.62,10.07,335.875
2024-07-11 13:00:00,1.4687,14.56,12.675,8.8775,10.775,6.9875,77.5375,0.6215,101.66,9.875,337.55
2024-07-11 14:00:00,1.5074,14.66,12.6375,8.7825,10.7075,6.9375,77.2075,0.534,101.695,9.7075,339.55
2024-07-11 15:00:00,1.4411,14.68,12.5525,8.68,10.62,6.89,77.12,0.4815,101.715,9.59,340.6
2024-07-11 16:00:00,2.0405,20.46,12.4975,8.6225,10.56,6.8625,77.1025,0.444,101.7325,9.4825,340.55
2024-07-11 17:00:00,0,22.39,12.4875,8.6525,10.57,6.8775,77.3325,0.3265,101.745,9.2325,340.325
2024-07-11 18:00:00,0.899,25.36,12.45,8.7825,10.615,6.93,78.135,0.1775,101.765,8.7475,340.075
2024-07-11 19:00:00,2.231,20.67,12.29,9.0125,10.6475,7.04,80.225,0.07,101.785,8.175,339.975
2024-07-11 20:00:00,1.762,20.82,12.005,9.2025,10.605,7.13,82.8075,0.036,101.805,7.8725,339.8
2024-07-11 21:00:00,2.1298,20.42,11.7425,9.4025,10.5775,7.2275,85.4125,0.025,101.8225,7.715,339.55
2024-07-11 22:00:00,1.876,18.1,11.605,9.3875,10.5,7.225,86.16,0.0275,101.825,7.7025,339.875
2024-07-11 23:00:00,1.403,17.32,11.49,9.1925,10.3425,7.1325,85.69,0.0335,101.8025,7.7875,340.375
2024-07-12 00:00:00,0,16.92,11.3325,9.0625,10.2,7.07,85.805,0.0275,101.77,7.74,340.125
2024-07-12 01:00:00,0,16.79,11.19,9.005,10.0925,7.04,86.225,0.02,101.7325,7.7125,339.55
2024-07-12 02:00:00,0,15.93,11.0875,8.99,10.035,7.04,86.79,0.019,101.705,7.655,339.35
2024-07-12 03:00:00,0,15.13,11.08,8.99,10.035,7.04,86.8275,0.0165,101.6925,7.39,339.3
2024-07-12 04:00:00,0,15.24,11.24,8.97,10.105,7.03,85.7975,0.024,101.705,7.16,340.1
2024-07-12 05:00:00,1.1755,15.1,11.53,8.8775,10.205,6.985,83.645,0.04,101.7225,7.105,342.675
2024-07-12 06:00:00,1.5133,16.18,11.8525,8.7625,10.31,6.93,81.245,0.055,101.73,7.0575,346.875
2024-07-12 07:00:00,1.4924,18.15,12.1875,8.7225,10.4525,6.905,79.1825,0.055,101.73,6.7525,350.65
2024-07-12 08:00:00,1.5043,19.01,12.535,8.8175,10.68,6.95,77.8875,0.054,101.73,6.255,353.825
2024-07-12 09:00:00,1.5136,18.54,12.8625,9.0675,10.965,7.0775,77.6175,0.044,101.725,5.6475,356.15
2024-07-12 10:00:00,1.4752,18.05,13.135,9.39,11.2625,7.2325,77.9,0.0215,101.705,4.9675,358.2
2024-07-12 11:00:00,0.689,17.64,13.3375,9.73,11.535,7.3975,78.6075,0.009,101.685,4.3775,1.15
2024-07-12 12:00:00,0.764,16.72,13.4825,9.985,11.7375,7.5325,79.2625,0.005,101.6625,4.02,4.45
2024-07-12 13:00:00,1.5444,15.1,13.595,10.1525,11.875,7.6175,79.5475,0.005,101.6325,3.8325,7.55
2024-07-12 14:00:00,1.453,14.73,13.6475,10.275,11.965,7.6825,79.925,0.005,101.6025,3.7025,11.025
2024-07-12 15:00:00,1.578,14.62,13.66,10.365,12.0125,7.7275,80.305,0.005,101.575,3.665,14.3
2024-07-12 16:00:00,1.7919,19.94,13.605,10.4225,12.015,7.7575,80.8875,0.005,101.555,3.7375,15.85
2024-07-12 17:00:00,0,22.39,13.4875,10.485,11.99,7.795,81.8925,0.0075,101.5375,3.8225,15.875
2024-07-12 18:00:00,0.826,23.38,13.2925,10.5925,11.9425,7.855,83.5725,0.0215,101.5325,3.8025,15.125
2024-07-12 19:00:00,1.6117,18.14,13.01,10.7175,11.865,7.915,85.7875,0.0475,101.545,3.6925,13.5
2024-07-12 20:00:00,1.6196,18.27,12.72,10.8075,11.7675,7.965,87.9875,0.0825,101.56,3.65,11.45
2024-07-12 21:00:00,1.4521,17.65,12.535,10.82,11.6775,7.975,89.175,0.126,101.555,3.9,9.05
2024-07-12 22:00:00,1.5626,16.12,12.4075,10.77,11.59,7.9475,89.595,0.1425,101.5325,4.495,6.225
2024-07-12 23:00:00,0.6693,17.85,12.315,10.6825,11.5025,7.8975,89.545,0.14,101.5,5.2675,4.15
2024-07-13 00:00:00,0,17.7,12.225,10.575,11.4,7.8475,89.47,0.1875,101.4625,5.8575,3.5
2024-07-13 01:00:00,0,16.17,12.15,10.5225,11.3375,7.8225,89.605,0.355,101.4325,6.2675,5.025
2024-07-13 02:00:00,0,14.42,12.04,10.6125,11.33,7.8725,90.8075,0.6025,101.405,6.4925,5.65
2024-07-13 03:00:00,0,13.57,11.97,10.71,11.34,7.9275,91.8375,0.674,101.3825,6.69,4.075
2024-07-13 04:00:00,0,13.77,11.9425,10.8125,11.3775,7.9875,92.675,0.574,101.3525,6.8375,2.3
2024-07-13 05:00:00,1.4572,13.86,11.96,10.83,11.395,7.9975,92.6625,0.6975,101.3275,6.9825,2.1
2024-07-13 06:00:00,2.4457,14.02,12.015,10.7425,11.38,7.9475,91.74,0.9275,101.3125,7.225,3.675
2024-07-13 07:00:00,2.0824,15.88,12.125,10.66,11.395,7.91,90.625,1.2485,101.2825,7.455,5.125
2024-07-13 08:00:00,2.6969,16.74,12.265,10.6775,11.4675,7.92,89.88,1.935,101.255,7.675,6.275
2024-07-13 09:00:00,1.5873,17.02,12.4025,10.7475,11.575,7.96,89.4975,3.516,101.235,7.7325,6.6
2024-07-13 10:00:00,1.6986,18.01,12.5275,10.8225,11.675,8,89.2,5.0585,101.22,7.67,5.9
2024-07-13 11:00:00,0.7805,18.27,12.6275,10.915,11.77,8.045,89.1075,5.175,101.215,7.6525,5.05
2024-07-13 12:00:00,0.721,18.12,12.7025,11.0075,11.8525,8.1,89.255,4.199,101.195,7.705,2.975
2024-07-13 13:00:00,1.5906,15.14,12.77,11.0725,11.925,8.1375,89.255,5.3275,101.175,7.7275,1.225
2024-07-13 14:00:00,1.5647,14.81,12.7525,11.1225,11.9375,8.1675,89.6575,6.3925,101.15,7.645,358.825
2024-07-13 15:00:00,1.5698,14.47,12.6775,11.175,11.925,8.1975,90.4,5.4,101.1125,7.635,355
2024-07-13 16:00:00,1.9325,20.02,12.5725,11.2125,11.89,8.2175,91.225,3.3735,101.0875,7.8225,351.45
2024-07-13 17:00:00,1.9462,22.31,12.4175,11.18,11.8025,8.205,92.0075,1.59,101.0775,8.1125,348.9
2024-07-13 18:00:00,0.889,23.83,12.2575,11.135,11.695,8.1825,92.715,1.975,101.07,8.1875,349.85
2024-07-13 19:00:00,1.5717,19.19,12.15,11.0975,11.62,8.165,93.1775,2.766,101.07,7.925,352.4
2024-07-13 20:00:00,1.5909,19.09,12.1225,11.1325,11.6275,8.185,93.5625,1.915,101.06,7.645,350.05
2024-07-13 21:00:00,2.806,17.11,12.1425,11.18,11.6625,8.2075,93.6575,0.881,101.02,7.795,345.6
2024-07-13 22:00:00,3.3749,14.82,12.1875,11.2175,11.7075,8.2325,93.625,0.444,100.9825,7.945,345.625
2024-07-13 23:00:00,0,16.84,12.2125,11.2475,11.7325,8.245,93.5875,0.345,100.955,8.01,346.625
2024-07-14 00:00:00,0,14.13,12.2175,11.275,11.7425,8.265,93.765,0.5065,100.9325,8.0875,346.45
2024-07-14 01:00:00,0,12.93,12.215,11.2875,11.7525,8.28,93.9225,1.0975,100.9025,8.17,345.625
2024-07-14 02:00:00,0,9.73,12.2175,11.275,11.75,8.275,93.8275,1.844,100.8775,8.2975,345
2024-07-14 03:00:00,0,8.58,12.1575,11.24,11.7,8.25,93.9025,2.32,100.865,8.4625,343.275
2024-07-14 04:00:00,0,8.86,12.0825,11.1625,11.625,8.2125,93.93,2.1435,100.8475,8.6625,341.675
2024-07-14 05:00:00,1.8607,8.17,12.0625,11.0975,11.5775,8.1825,93.7075,1.28,100.84,8.885,342.25
2024-07-14 06:00:00,2.0078,7.22,12.0875,11.0325,11.565,8.145,93.1225,0.604,100.84,9.2575,345.175
2024-07-14 07:00:00,1.6226,7.91,12.1725,10.9525,11.5675,8.1025,92.115,0.3665,100.8325,9.4825,348.3
2024-07-14 08:00:00,4.563,11.61,12.335,10.9675,11.655,8.1125,91.2275,0.329,100.8075,9.3,349
2024-07-14 09:00:00,3.0723,11.73,12.6,10.9975,11.8,8.125,89.78,0.2935,100.7975,8.99,349.75
2024-07-14 10:00:00,1.975,13.95,12.8575,11.0325,11.95,8.1475,88.505,0.2835,100.7875,8.585,351.275
2024-07-14 11:00:00,0,14.71,13.0275,11.0775,12.055,8.1725,87.7875,0.265,100.78,8.1875,351.775
2024-07-14 12:00:00,5.285,16.5,13.12,11.0875,12.1,8.175,87.28,0.2635,100.7775,7.88,351.475
2024-07-14 13:00:00,6.387,16.92,13.14,11.035,12.0875,8.1525,86.925,0.279,100.77,7.6375,350.325
2024-07-14 14:00:00,5.7717,16.36,13.08,10.97,12.025,8.1175,86.89,0.3975,100.7725,7.4125,348.625
2024-07-14 15:00:00,8.3541,16.35,12.9475,10.885,11.9175,8.0675,87.115,0.6865,100.775,7.2475,347.65
2024-07-14 16:00:00,0,21.22,12.78,10.8,11.7925,8.025,87.6025,1.14,100.7575,6.995,346.875
2024-07-14 17:00:00,0,21.47,12.625,10.7675,11.6925,8.01,88.3225,1.856,100.7475,6.615,345.225
2024-07-14 18:00:00,1.391,23.49,12.48,10.76,11.62,8.01,89.1625,2.8515,100.7375,6.245,342.275
2024-07-14 19:00:00,2.5908,18.72,12.32,10.7475,11.535,8.0025,90.015,3.236,100.7325,5.9225,338.6
2024-07-14 20:00:00,3.4308,17.99,12.175,10.6975,11.44,7.9725,90.54,2.37,100.735,5.6925,335.475
2024-07-14 21:00:00,2.8338,18.66,12.0825,10.6425,11.3625,7.9425,90.7375,1.415,100.7175,5.5675,333.625
2024-07-14 22:00:00,3.1181,15.47,12.0175,10.585,11.3,7.915,90.8075,0.8235,100.71,5.3925,331.4
2024-07-14 23:00:00,1.4341,17.58,11.98,10.555,11.2625,7.8925,90.775,0.9375,100.7125,5.2125,330.15
2024-07-15 00:00:00,0,15.49,11.96,10.535,11.245,7.885,90.8125,1.46,100.7175,4.975,330.1
2024-07-15 01:00:00,0,14.8,11.8775,10.5975,11.24,7.9225,91.7325,1.341,100.7025,4.5425,327.525
2024-07-15 02:00:00,0,16.01,11.795,10.5225,11.155,7.88,91.715,0.9525,100.675,4.3025,327.35
2024-07-15 03:00:00,0,14.74,11.7725,10.395,11.085,7.8125,91.0575,0.4885,100.66,4.04,328.425
